frame,fss_sent_centric,sent_id,sentence,word
cause_motion,0.0745738583357,FNC-0886,Keno is a variation of bingo in which the player chooses numbers to bet on before the draw is made .,draw
purpose,0.0,FNC-0886,Keno is a variation of bingo in which the player chooses numbers to bet on before the draw is made .,draw
eventive_cognizer_affecting,0.0,FNC-0886,Keno is a variation of bingo in which the player chooses numbers to bet on before the draw is made .,draw
ingredients,0.0,FNC-0886,Keno is a variation of bingo in which the player chooses numbers to bet on before the draw is made .,draw
leadership,0.00492257081912,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
pattern,0.0,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
means,0.0770675399594,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
cause_change,0.0770675399594,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
medical_conditions,0.0538811299803,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
people,0.0,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
arranging,0.0,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
attack,0.995077429181,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
committing_crime,0.365837486029,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
people_by_morality,0.0,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
bringing,0.0,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
cause_motion,0.0,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
experiencer_obj,0.0,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
temporal_subregion,0.0,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
misdeed,0.242085220286,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
behind_the_scenes,0.0,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
judgment_communication,0.0,FNC-0179,"Unfortunately , those same charitable organizations , those same charity committees that funnel the funds to needier Palestinians , also serve to support terrorist attacks .",attacks
cause_change,0.00489510210025,FNC-1092,Excursion companies sell a variety of orientation cruises of Hong Kong harbor that include a look at some of its 235 outlying islands .,Excursion
expensiveness,0.0,FNC-1092,Excursion companies sell a variety of orientation cruises of Hong Kong harbor that include a look at some of its 235 outlying islands .,Excursion
travel,0.9951048979,FNC-1092,Excursion companies sell a variety of orientation cruises of Hong Kong harbor that include a look at some of its 235 outlying islands .,Excursion
commerce_scenario,0.0333236257065,FNC-1916,"The casinos have no admission charge and formal dress is optional , though long pants for men are required .",pants
clothing,0.966676374294,FNC-1916,"The casinos have no admission charge and formal dress is optional , though long pants for men are required .",pants
create_physical_artwork,0.68714910084,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
building,0.103786466825,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
cutting,0.846428188835,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
cause_to_fragment,0.312791400011,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
cause_to_start,0.0,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
people,0.0,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
food,0.0,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
becoming_separated,0.0825772103554,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
removing,0.0,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
employing,0.0,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
cause_motion,0.180012587585,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
undergo_change,0.032018036167,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
create_representation,0.114595246522,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
coming_up_with,0.0825772103554,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
buildings,0.0,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
separating,0.0,FNC-0432,"The people still carve jade and build seaworthy junks , all by hand .",carve
leadership,0.66432970096,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
aggregate,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
communication,0.0242600256841,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
fastener,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
cause_change,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
people,0.472460661054,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
damaging,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
timespan,0.0242600256841,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
event,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
labeling,0.0774696453127,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
employing,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
quantity,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
part_inner_outer,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
gizmo,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
sending,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
name_conferral,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
causation,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
locale_by_use,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
clothing,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
judgment_communication,0.0,FNC-1867,"Russia could suspend the destruction of its stockpile of chemical weapons if foreign aid is not increased , a senior official and negotiator was quoted as saying by the AVN Military News agency .",official
leadership,0.0877632178857,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
create_physical_artwork,0.0,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
aggregate,0.0,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
communication,0.425991176569,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
filling,0.041240188572,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
abounding_with,0.0,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
assemble,0.0,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
placing,0.0,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
event,0.0845000651984,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
make_agreement_on_action,0.458499659413,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
cause_motion,0.0747921055608,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
quantity,0.0,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
text_creation,0.0,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
communication_manner,0.111618407776,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
sufficiency,0.0,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
come_together,0.0769980723047,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
causation,0.0,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
behind_the_scenes,0.0,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
resolve_problem,0.490374960106,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
ingredients,0.0,FNC-0749,The objective of having kiosks is they serve as communication points between the guards and the visitors or those who are approaching the building and deal with them according to their requirements .,deal
relating_concepts,0.0863708338223,FNC-0161,Some of the 14 alleged bin Laden associates arrested in Jordan in December have begun talking to investigators .,associates
people,0.604644058919,FNC-0161,Some of the 14 alleged bin Laden associates arrested in Jordan in December have begun talking to investigators .,associates
cause_to_be_included,0.00501674272536,FNC-0161,Some of the 14 alleged bin Laden associates arrested in Jordan in December have begun talking to investigators .,associates
commutative_process,0.0,FNC-0161,Some of the 14 alleged bin Laden associates arrested in Jordan in December have begun talking to investigators .,associates
collaboration,0.469589881063,FNC-0161,Some of the 14 alleged bin Laden associates arrested in Jordan in December have begun talking to investigators .,associates
cogitation,0.0,FNC-0161,Some of the 14 alleged bin Laden associates arrested in Jordan in December have begun talking to investigators .,associates
evaluative_comparison,0.0,FNC-0161,Some of the 14 alleged bin Laden associates arrested in Jordan in December have begun talking to investigators .,associates
becoming_a_member,0.0,FNC-0161,Some of the 14 alleged bin Laden associates arrested in Jordan in December have begun talking to investigators .,associates
cause_to_amalgamate,0.0,FNC-0161,Some of the 14 alleged bin Laden associates arrested in Jordan in December have begun talking to investigators .,associates
planting,0.184497694658,FNC-1371,"More pleasantly , you can browse among lanes of antiques , flowers , herbs , fruit , goldfish , songbirds , and more .",herbs
people,0.0248611294137,FNC-1371,"More pleasantly , you can browse among lanes of antiques , flowers , herbs , fruit , goldfish , songbirds , and more .",herbs
food,0.819155644385,FNC-1371,"More pleasantly , you can browse among lanes of antiques , flowers , herbs , fruit , goldfish , songbirds , and more .",herbs
expertise,0.0248611294137,FNC-1371,"More pleasantly , you can browse among lanes of antiques , flowers , herbs , fruit , goldfish , songbirds , and more .",herbs
filling,0.0,FNC-1371,"More pleasantly , you can browse among lanes of antiques , flowers , herbs , fruit , goldfish , songbirds , and more .",herbs
placing,0.0248611294137,FNC-1371,"More pleasantly , you can browse among lanes of antiques , flowers , herbs , fruit , goldfish , songbirds , and more .",herbs
cure,0.159808075917,FNC-1371,"More pleasantly , you can browse among lanes of antiques , flowers , herbs , fruit , goldfish , songbirds , and more .",herbs
locale_by_use,0.0248611294137,FNC-1371,"More pleasantly , you can browse among lanes of antiques , flowers , herbs , fruit , goldfish , songbirds , and more .",herbs
communication,0.0227288364754,FNC-1454,The popular phrase `` Soon come '' indicates an apparent lack of concern about time and an unhurried attitude to daily tasks .,indicates
evidence,0.477854981039,FNC-1454,The popular phrase `` Soon come '' indicates an apparent lack of concern about time and an unhurried attitude to daily tasks .,indicates
omen,0.0,FNC-1454,The popular phrase `` Soon come '' indicates an apparent lack of concern about time and an unhurried attitude to daily tasks .,indicates
cause_to_perceive,0.476493634697,FNC-1454,The popular phrase `` Soon come '' indicates an apparent lack of concern about time and an unhurried attitude to daily tasks .,indicates
gesture,0.0,FNC-1454,The popular phrase `` Soon come '' indicates an apparent lack of concern about time and an unhurried attitude to daily tasks .,indicates
text_creation,0.0,FNC-1454,The popular phrase `` Soon come '' indicates an apparent lack of concern about time and an unhurried attitude to daily tasks .,indicates
adducing,0.0969567278426,FNC-1454,The popular phrase `` Soon come '' indicates an apparent lack of concern about time and an unhurried attitude to daily tasks .,indicates
state_of_entity,0.031116020498,FNC-1454,The popular phrase `` Soon come '' indicates an apparent lack of concern about time and an unhurried attitude to daily tasks .,indicates
gizmo,0.0,FNC-1454,The popular phrase `` Soon come '' indicates an apparent lack of concern about time and an unhurried attitude to daily tasks .,indicates
reasoning,0.401970980769,FNC-1454,The popular phrase `` Soon come '' indicates an apparent lack of concern about time and an unhurried attitude to daily tasks .,indicates
reporting,0.0,FNC-1454,The popular phrase `` Soon come '' indicates an apparent lack of concern about time and an unhurried attitude to daily tasks .,indicates
aggregate,0.168911596106,FNC-1907,"All-inclusive packages and large resort hotels offer restaurants , sporting activities , entertainment , wide - screen sports channels in the bars , shopping , and a guaranteed suntan .",packages
locative_relation,0.0900221115712,FNC-1907,"All-inclusive packages and large resort hotels offer restaurants , sporting activities , entertainment , wide - screen sports channels in the bars , shopping , and a guaranteed suntan .",packages
cause_change,0.0846476742928,FNC-1907,"All-inclusive packages and large resort hotels offer restaurants , sporting activities , entertainment , wide - screen sports channels in the bars , shopping , and a guaranteed suntan .",packages
supply,0.289324578896,FNC-1907,"All-inclusive packages and large resort hotels offer restaurants , sporting activities , entertainment , wide - screen sports channels in the bars , shopping , and a guaranteed suntan .",packages
attack,0.0,FNC-1907,"All-inclusive packages and large resort hotels offer restaurants , sporting activities , entertainment , wide - screen sports channels in the bars , shopping , and a guaranteed suntan .",packages
filling,0.0289398143002,FNC-1907,"All-inclusive packages and large resort hotels offer restaurants , sporting activities , entertainment , wide - screen sports channels in the bars , shopping , and a guaranteed suntan .",packages
placing,0.0,FNC-1907,"All-inclusive packages and large resort hotels offer restaurants , sporting activities , entertainment , wide - screen sports channels in the bars , shopping , and a guaranteed suntan .",packages
undergo_change,0.0,FNC-1907,"All-inclusive packages and large resort hotels offer restaurants , sporting activities , entertainment , wide - screen sports channels in the bars , shopping , and a guaranteed suntan .",packages
travel,0.430182889352,FNC-1907,"All-inclusive packages and large resort hotels offer restaurants , sporting activities , entertainment , wide - screen sports channels in the bars , shopping , and a guaranteed suntan .",packages
adorning,0.0798157055466,FNC-1907,"All-inclusive packages and large resort hotels offer restaurants , sporting activities , entertainment , wide - screen sports channels in the bars , shopping , and a guaranteed suntan .",packages
gizmo,0.0,FNC-1907,"All-inclusive packages and large resort hotels offer restaurants , sporting activities , entertainment , wide - screen sports channels in the bars , shopping , and a guaranteed suntan .",packages
measure_volume,0.0,FNC-1907,"All-inclusive packages and large resort hotels offer restaurants , sporting activities , entertainment , wide - screen sports channels in the bars , shopping , and a guaranteed suntan .",packages
buildings,0.0,FNC-1907,"All-inclusive packages and large resort hotels offer restaurants , sporting activities , entertainment , wide - screen sports channels in the bars , shopping , and a guaranteed suntan .",packages
locale_by_use,0.0,FNC-1907,"All-inclusive packages and large resort hotels offer restaurants , sporting activities , entertainment , wide - screen sports channels in the bars , shopping , and a guaranteed suntan .",packages
finish_competition,0.0866025275524,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
progress,0.232920524095,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
amounting_to,0.0,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
communication,0.0,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
change_of_leadership,0.0760795014005,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
cause_change,0.0,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
medical_conditions,0.0,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
people,0.0258086437753,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
attempt_suasion,0.0,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
cause_motion,0.0,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
adjusting,0.130289005185,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
change_position_on_a_scale,0.170894974571,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
undergo_change,0.0,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
text_creation,0.0,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
travel,0.0,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
appointing,0.0,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
taking_sides,0.0298822212915,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
stage_of_progress,0.503263227908,FNC-0061,Yet another delivery option would be to equip Libya 's Su-24D `` Fencer '' advanced fighter aircraft with chemical bombs .,advanced
building,0.274345816194,FNC-1687,"The Defense Department has awarded BioPort Corporation a contract to manufacture , test , bottle and store anthrax vaccine , the company has announced .",manufacture
cause_to_start,0.005393115699,FNC-1687,"The Defense Department has awarded BioPort Corporation a contract to manufacture , test , bottle and store anthrax vaccine , the company has announced .",manufacture
people,0.0,FNC-1687,"The Defense Department has awarded BioPort Corporation a contract to manufacture , test , bottle and store anthrax vaccine , the company has announced .",manufacture
people_by_morality,0.0,FNC-1687,"The Defense Department has awarded BioPort Corporation a contract to manufacture , test , bottle and store anthrax vaccine , the company has announced .",manufacture
manufacturing,0.917526655993,FNC-1687,"The Defense Department has awarded BioPort Corporation a contract to manufacture , test , bottle and store anthrax vaccine , the company has announced .",manufacture
coming_up_with,0.0,FNC-1687,"The Defense Department has awarded BioPort Corporation a contract to manufacture , test , bottle and store anthrax vaccine , the company has announced .",manufacture
membership,0.0288566621363,FNC-1710,"The Handover Pavilion was meant to be a temporary structure , but public outcry ensured its preservation ( located on Xian Xing Hai ; open weekdays 10 am - 6 pm , until 10 pm weekends ) .",meant
relating_concepts,0.32081676729,FNC-1710,"The Handover Pavilion was meant to be a temporary structure , but public outcry ensured its preservation ( located on Xian Xing Hai ; open weekdays 10 am - 6 pm , until 10 pm weekends ) .",meant
building,0.0,FNC-1710,"The Handover Pavilion was meant to be a temporary structure , but public outcry ensured its preservation ( located on Xian Xing Hai ; open weekdays 10 am - 6 pm , until 10 pm weekends ) .",meant
communication,0.22678029904,FNC-1710,"The Handover Pavilion was meant to be a temporary structure , but public outcry ensured its preservation ( located on Xian Xing Hai ; open weekdays 10 am - 6 pm , until 10 pm weekends ) .",meant
importance,0.162171506925,FNC-1710,"The Handover Pavilion was meant to be a temporary structure , but public outcry ensured its preservation ( located on Xian Xing Hai ; open weekdays 10 am - 6 pm , until 10 pm weekends ) .",meant
cause_to_start,0.0,FNC-1710,"The Handover Pavilion was meant to be a temporary structure , but public outcry ensured its preservation ( located on Xian Xing Hai ; open weekdays 10 am - 6 pm , until 10 pm weekends ) .",meant
evidence,0.0795863727471,FNC-1710,"The Handover Pavilion was meant to be a temporary structure , but public outcry ensured its preservation ( located on Xian Xing Hai ; open weekdays 10 am - 6 pm , until 10 pm weekends ) .",meant
simple_name,0.0,FNC-1710,"The Handover Pavilion was meant to be a temporary structure , but public outcry ensured its preservation ( located on Xian Xing Hai ; open weekdays 10 am - 6 pm , until 10 pm weekends ) .",meant
successfully_communicate_message,0.0839001769657,FNC-1710,"The Handover Pavilion was meant to be a temporary structure , but public outcry ensured its preservation ( located on Xian Xing Hai ; open weekdays 10 am - 6 pm , until 10 pm weekends ) .",meant
cogitation,0.0839001769657,FNC-1710,"The Handover Pavilion was meant to be a temporary structure , but public outcry ensured its preservation ( located on Xian Xing Hai ; open weekdays 10 am - 6 pm , until 10 pm weekends ) .",meant
coming_up_with,0.0634065639591,FNC-1710,"The Handover Pavilion was meant to be a temporary structure , but public outcry ensured its preservation ( located on Xian Xing Hai ; open weekdays 10 am - 6 pm , until 10 pm weekends ) .",meant
purpose,0.672908224518,FNC-1710,"The Handover Pavilion was meant to be a temporary structure , but public outcry ensured its preservation ( located on Xian Xing Hai ; open weekdays 10 am - 6 pm , until 10 pm weekends ) .",meant
causation,0.0,FNC-1710,"The Handover Pavilion was meant to be a temporary structure , but public outcry ensured its preservation ( located on Xian Xing Hai ; open weekdays 10 am - 6 pm , until 10 pm weekends ) .",meant
reporting,0.0,FNC-1710,"The Handover Pavilion was meant to be a temporary structure , but public outcry ensured its preservation ( located on Xian Xing Hai ; open weekdays 10 am - 6 pm , until 10 pm weekends ) .",meant
communication,0.618967206341,FNC-2633,"As a result , the merchants were forced to limit their salvoes to one a day - and from then on , they signaled the noon hour daily for all to hear .",signaled
people,0.0,FNC-2633,"As a result , the merchants were forced to limit their salvoes to one a day - and from then on , they signaled the noon hour daily for all to hear .",signaled
evidence,0.0781612337153,FNC-2633,"As a result , the merchants were forced to limit their salvoes to one a day - and from then on , they signaled the noon hour daily for all to hear .",signaled
omen,0.0,FNC-2633,"As a result , the merchants were forced to limit their salvoes to one a day - and from then on , they signaled the noon hour daily for all to hear .",signaled
gesture,0.309466202559,FNC-2633,"As a result , the merchants were forced to limit their salvoes to one a day - and from then on , they signaled the noon hour daily for all to hear .",signaled
state_of_entity,0.0,FNC-2633,"As a result , the merchants were forced to limit their salvoes to one a day - and from then on , they signaled the noon hour daily for all to hear .",signaled
reporting,0.298633327804,FNC-2633,"As a result , the merchants were forced to limit their salvoes to one a day - and from then on , they signaled the noon hour daily for all to hear .",signaled
locale_by_use,0.0,FNC-2633,"As a result , the merchants were forced to limit their salvoes to one a day - and from then on , they signaled the noon hour daily for all to hear .",signaled
feeling,0.00561144530726,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
aggregate,0.0,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
building,0.0164599927643,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
communication,0.0,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
cause_to_start,0.171188035957,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
cause_change,0.0,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
hindering,0.0,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
supply,0.0,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
commerce_scenario,0.213702978813,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
part_whole,0.0769293841323,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
bringing,0.384373478008,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
cause_motion,0.253388899281,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
experiencer_obj,0.0,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
gizmo,0.0,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
coming_up_with,0.0,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
experiencer_focus,0.0,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
buildings,0.0,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
judgment,0.0,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
intoxicants,0.0,FNC-2969,The growing competition in rail transport resulted in Union Pacific buying the Los Angeles - Salt Lake line .,transport
containing,0.0,FNC-2262,"Wynn 's demolition of the existing properties started a trend that , more than any other , describes Las Vegas at the end of the 20th century : removal of old properties in exchange for the potential of new ones .",properties
connectors,0.102422357855,FNC-2262,"Wynn 's demolition of the existing properties started a trend that , more than any other , describes Las Vegas at the end of the 20th century : removal of old properties in exchange for the potential of new ones .",properties
people,0.0,FNC-2262,"Wynn 's demolition of the existing properties started a trend that , more than any other , describes Las Vegas at the end of the 20th century : removal of old properties in exchange for the potential of new ones .",properties
information,0.0,FNC-2262,"Wynn 's demolition of the existing properties started a trend that , more than any other , describes Las Vegas at the end of the 20th century : removal of old properties in exchange for the potential of new ones .",properties
employing,0.0908887699241,FNC-2262,"Wynn 's demolition of the existing properties started a trend that , more than any other , describes Las Vegas at the end of the 20th century : removal of old properties in exchange for the potential of new ones .",properties
cause_motion,0.0,FNC-2262,"Wynn 's demolition of the existing properties started a trend that , more than any other , describes Las Vegas at the end of the 20th century : removal of old properties in exchange for the potential of new ones .",properties
fields,0.0,FNC-2262,"Wynn 's demolition of the existing properties started a trend that , more than any other , describes Las Vegas at the end of the 20th century : removal of old properties in exchange for the potential of new ones .",properties
